law_id,state,content,topic_0,topic_1,topic_2,topic_3,topic_4,topic_5,topic_6,topic_7,topic_8,topic_9,topic_10,topic_11,topic_12,topic_13,topic_14,topic_15,topic_16,topic_17,topic_18,topic_19,topic_20,topic_21,topic_22,topic_23,topic_24,topic_25,topic_26,topic_27,topic_28,topic_29
MO1062,Missouri,"2. Any school district within the state may designate one or more [elementary or secondary school teachers or administrators as a]school protection [officer] officers in each of the district's school buildings. A school protection officer may be a teacher or administrator as provided in this section or may be a volunteer. If a school protection officer is a teacher or administrator, the responsibilities and duties of a school protection officer are voluntary and shall be in addition to the normal responsibilities and duties of the teacher or administrator. If the school protection officer is a volunteer, the individual may serve on an unpaid basis or may be provided compensation by the school district. Any compensation for [additional] duties relating to service as a school protection officer shall be funded by the local school district, with no state funds used for such purpose.

7. No school district [may] shall designate [a teacher or administrator] any individual as a school protection officer unless such person has successfully completed a school protection officer training program[, which] that has been approved by the director of the department of public safety.  No school district shall allow a school protection officer to carry a concealed firearm on school property unless the school protection officer has a valid concealed carry endorsement or permit.",0.8750432,0.45069143,0.034389716,0.6200949,0.6882008,0.0,0.0,0.09737889,0.0,0.0,0.06901374,0.0,0.07209695,0.09937181,0.02351865,0.7092802,0.02182223,0.108307905,0.41613582,0.17416014,0.6307565,0.07426615,0.074240565,0.053062465,0.2561096,0.0,1.1189795,0.07065435,0.0,0.08499524
MS1003,Mississippi,"829. (1103.) Deadly weapons—Carrying of concealed. Any person who carries concealed, in whole or in part, any bowie knife, dirk knife, butcher knife, pistol, brass or metallic knuckles, slingshot, sword or other deadly weapon of like kind or description, shall be guilty of a misdemeanor, and on conviction shall be punished by a fine of not less than twenty-five dollars nor more than one hundred dollars, or by imprisonment in the county jail not more than three months, or both, in the discretion of the court.",0.81084836,0.0,0.27464437,0.0,0.0,0.2228215,0.44354013,0.0,0.75617176,2.2260372e-05,0.25656754,0.0,0.0,0.0,0.3393953,0.07157805,0.0,0.4077515,0.0,0.0,0.17357965,0.23344153,0.0,0.30644193,0.0,0.5590516,0.0,0.07335958,0.3787213,0.0
MS1009,Mississippi,"Any parent, guardian or custodian who shall knowingly suffer or permit any child under the age of eighteen (18) years to have or to own, or to carry concealed, in whole or in part, any weapon the carrying of which concealed is prohibited, shall be guilty of a misdemeanor, and, on conviction, shall be fined not more than One Thousand Dollars ($ 1,000.00), and shall be imprisoned not more than six (6) months in the county jail. The provisions of this section shall not apply to a minor who is exempt from the provisions of Section 97-37-14.",1.0537802,0.46897644,0.045219194,0.06732903,0.45202607,0.76552814,0.0,0.33002847,0.086463936,0.0,0.009072318,0.0,0.3039696,0.123610444,0.13186379,0.098675676,0.0,0.22036652,0.0,0.0,0.0,0.0,0.6995095,0.47878376,0.0,0.0,0.0,0.025236443,0.6468403,0.0
MS1011,Mississippi,"Except as otherwise provided in this section, it is an act of delinquency for any person who has not attained the age of eighteen (18) years knowingly to have any handgun in such person's possession.",1.000737,0.12269519,1.1019132,0.0,0.0,0.0,0.24863003,0.0,0.4810283,0.09102271,0.108070984,0.05497675,0.018567713,0.094477594,0.17869414,0.205244,0.107048444,0.0,0.07733651,0.3058992,0.0,0.6514195,0.4035335,0.4686537,0.029147979,0.08559615,0.030748121,0.0,0.0,0.12243102
MS1013,Mississippi," It shall not be lawful for any person to sell, give or lend to any minor under eighteen (18) years of age or person intoxicated, knowing him to be a minor under eighteen (18) years of age or in a state of intoxication, any deadly weapon, or other weapon the carrying of which concealed is prohibited, or pistol cartridge; and, on conviction thereof, he shall be punished by a fine not more than One Thousand Dollars ($ 1,000.00), or imprisoned in the county jail not exceeding one (1) year, or both.",0.6205611,0.0,0.48183045,0.0,0.0,0.46391296,0.47962388,0.0,0.16528714,0.07123579,0.0659358,0.19142449,0.27275836,0.0,0.22130734,0.06277308,0.0,0.0,0.015723487,0.54653746,0.5175943,0.1817123,0.0010395928,0.10197729,0.14177208,0.36733186,0.0,0.03895506,0.98325545,0.0
MS1023,Mississippi," It shall not be lawful for any person to sell, give or lend to any minor under eighteen (18) years of age or person intoxicated, knowing him to be a minor under eighteen (18) years of age or in a state of intoxication, any deadly weapon, or other weapon the carrying of which concealed is prohibited, or pistol cartridge; and, on conviction thereof, he shall be punished by a fine not more than One Thousand Dollars ($ 1,000.00), or imprisoned in the county jail not exceeding one (1) year, or both.",0.62056136,0.0,0.48183143,0.0,0.0,0.46391279,0.4796255,0.0,0.16528726,0.07123512,0.06593497,0.1914223,0.27275857,0.0,0.22130631,0.06277112,0.0,0.0,0.015720725,0.54653627,0.51759475,0.18171194,0.0010394704,0.10197884,0.14177443,0.36733302,0.0,0.03895569,0.983257,0.0
MS1031,Mississippi,"Beginning on the date that is 90 days after the date of enactment of this subsection and ending on the day before the date that is 60 months after such date of enactment, it shall be unlawful for any licensed importer, licensed manufacturer, or licensed dealer to sell, deliver, or transfer a handgun to an individual who is not licensed under section 923, unless— 

(A) after the most recent proposal of such transfer by the transferee— 

(i) the transferor has— 

(I) received from the transferee a statement of the transferee containing the information described in paragraph (3); 

(II) verified the identity of the transferee by examining the identification document presented; 

(III) within 1 day after the transferee furnishes the statement, provided notice of the contents of the statement to the chief law enforcement officer of the place of residence of the transferee; and 

(IV) within 1 day after the transferee furnishes the statement, transmitted a copy of the statement to the chief law enforcement officer of the place of residence of the transferee; and 

(ii) (I) 5 business days (meaning days on which State offices are open) have elapsed from the date the transferor furnished notice of the contents of the statement to the chief law enforcement officer, during which period the transferor has not received information from the chief law enforcement officer that receipt or possession of the handgun by the transferee would be in violation of Federal, State, or local law; or 

(II) the transferor has received notice from the chief law enforcement officer that the officer has no information indicating that receipt or possession of the handgun by the transferee would violate Federal, State, or local law.",1.1511353,0.4736984,0.0,0.0,0.08025198,0.0,0.0,0.09301427,0.0,1.0072196,0.0,0.0,0.0,0.5647953,0.0043427707,0.0,0.0,0.5265621,0.0050880313,0.0,0.24801986,0.15103094,0.0,0.073474504,1.1349851,0.0,0.0,0.25353158,0.0,0.0
MS1032,Mississippi,"Beginning on the date that is 30 days after the Attorney General notifies licensees under section 103(d) of the Brady Handgun Violence Prevention Act that the national instant criminal background check system is established, a licensed importer, licensed manufacturer, or licensed dealer shall not transfer a firearm to any other person who is not licensed under this chapter, unless—

(A) before the completion of the transfer, the licensee contacts the national instant criminal background check system established under section 103 of that Act;

(B) (i) the system provides the licensee with a unique identification number; or

(ii) 3 business days (meaning a day on which State offices are open) have elapsed since the licensee contacted the system, and the system has not notified the licensee that the receipt of a firearm by such other person would violate subsection (g) or (n) of this section; and

(C) the transferor has verified the identity of the transferee by examining a valid identification document (as defined in section 1028(d) of this title) of the transferee containing a photograph of the transferee.",1.1304173,1.5503235,0.21898296,0.0,0.14654483,0.0079386085,0.0,0.6401275,0.0,0.023164056,0.0,0.0,0.0,0.6312571,0.0,0.38286787,0.98174495,0.11864018,0.0,0.0,0.3245425,0.0,0.0,0.058814444,0.3559785,0.0,0.0,0.0,0.62465125,0.0041749193
MS1036,Mississippi,Common Law Castle Doctrine,0.6989115,0.0,0.10095529,0.0,0.13856912,0.1726775,0.0,0.20610233,1.2527505,0.042334266,0.09891563,0.16233326,0.30021414,0.0,0.034757663,0.068929,0.0,0.0,0.06415678,0.10987336,0.028590078,1.2172544,0.0,0.15232587,0.0,0.041271605,0.28033662,0.033111505,0.0,0.06479519
MS1038,Mississippi,"Beginning on the date that is 90 days after the date of enactment of this subsection and ending on the day before the date that is 60 months after such date of enactment, it shall be unlawful for any licensed importer, licensed manufacturer, or licensed dealer to sell, deliver, or transfer a handgun to an individual who is not licensed under section 923, unless—“(A) after the most recent proposal of such transfer by the transferee—(ii)(I) 5 business days (meaning days on which State offices are open) have elapsed from the date the transferor furnished notice of the contents of the statement to the chief law enforcement officer, during which period the transferor has not received information from the chief law enforcement officer that receipt or possession of the handgun by the transferee would be in violation of Federal, State, or local law; or

“(II) the transferor has received notice from the chief law enforcement officer that the officer has no information indicating that receipt or possession of the handgun by the transferee would violate Federal, State, or local law.",0.9182839,1.3704698,0.0,0.26657882,0.0,0.08215973,0.24789542,0.5424982,0.00031205412,0.0,0.0,0.06480021,0.0,0.47689292,0.0074649383,0.0,0.9520829,0.0098895095,0.0014754193,0.0,0.16972336,0.15320118,0.09275816,0.0,0.22485535,0.0,0.1651007,0.02886005,0.93472517,0.26211345
MS1043,Mississippi,"No license issued pursuant to this section shall authorize any person to carry a stun gun, concealed pistol or revolver into any place of nuisance as defined in Section 95-3-1, Mississippi Code of 1972;... any elementary or secondary school facility; any junior college, community college, college or university facility unless for the purpose of participating in any authorized firearms-related activity,",0.67454886,0.22789346,0.8477501,0.0,0.0,0.81051224,0.14019448,0.03744045,0.2154939,0.014687242,0.047998846,0.4507516,0.25470996,0.044543806,0.14531158,0.0,0.02031917,0.29611394,0.085758425,0.13743894,0.18417442,0.0,0.06536928,0.39565402,0.0,0.007884694,0.08787903,0.0,0.0,0.1348921
